"client_name","adv_id","adgroup_id","ea","cat","date","cost($USD)","impression","cpm","click","ctr(%)","cpc","reach","frequency","lpv","cplpv","lpv_rate(%)","dlpv","cpdlpv","dlpv_rate(%)","atc","cp","cp_value","cp_roas"
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-12",197.61,337414,0.59,2328,0.69,0.08,187701,1.8,1896,0.1,81.44,522,0.38,22.42,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-13",177.44,304143,0.58,1697,0.56,0.1,179347,1.7,1425,0.12,83.97,388,0.46,22.86,0,1,12.38,0.07
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-14",182.23,289539,0.63,1615,0.56,0.11,169896,1.7,1296,0.14,80.25,358,0.51,22.17,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-15",190.8,276797,0.69,1669,0.6,0.11,163296,1.7,1350,0.14,80.89,386,0.49,23.13,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-16",181,277338,0.65,1479,0.53,0.12,159552,1.74,1237,0.15,83.64,344,0.53,23.26,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-17",160.62,234928,0.68,1217,0.52,0.13,141452,1.66,1021,0.16,83.89,323,0.5,26.54,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-18",160.29,225053,0.71,1347,0.6,0.12,130364,1.73,1093,0.15,81.14,297,0.54,22.05,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-19",214.59,288474,0.74,2102,0.73,0.1,164487,1.75,1731,0.12,82.35,349,0.61,16.6,0,1,20.03,0.09
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-20",160.85,187984,0.86,1320,0.7,0.12,121055,1.55,1083,0.15,82.05,210,0.77,15.91,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-21",157.54,197657,0.8,1144,0.58,0.14,130675,1.51,946,0.17,82.69,214,0.74,18.71,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-22",0,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-23",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-24",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-25",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Adobe FR","ADV7328337344443580417","CTRL1819242922347634","LPV","CTRL","D2025-01-26",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","LifeTime",5895,12499583,0.47,48768,0.39,0.12,1336463,9.35,7209,0.82,14.78,12537,0.47,25.71,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-08",126.28,175346,0.72,572,0.33,0.22,154199,1.14,187,0.68,32.69,135,0.94,23.6,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-09",491.25,770577,0.64,3038,0.39,0.16,482934,1.6,772,0.64,25.41,823,0.6,27.09,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-10",491.25,1007278,0.49,3860,0.38,0.13,536708,1.88,650,0.76,16.84,1023,0.48,26.5,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-11",463.22,981770,0.47,4045,0.41,0.11,487062,2.02,666,0.7,16.46,1142,0.41,28.23,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-12",441.79,1021282,0.43,4257,0.42,0.1,472006,2.16,621,0.71,14.59,1155,0.38,27.13,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-13",385.75,975200,0.4,3736,0.38,0.1,501344,1.95,557,0.69,14.91,902,0.43,24.14,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-14",414.4,854375,0.49,3368,0.39,0.12,427860,2,426,0.97,12.65,841,0.49,24.97,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-15",422.74,871902,0.48,3296,0.38,0.13,428529,2.03,431,0.98,13.08,822,0.51,24.94,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-16",379.89,805713,0.47,3141,0.39,0.12,392168,2.05,372,1.02,11.84,862,0.44,27.44,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-17",353.8,765302,0.46,2944,0.38,0.12,387083,1.98,386,0.92,13.11,759,0.47,25.78,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-18",352.63,802257,0.44,3178,0.4,0.11,389505,2.06,416,0.85,13.09,744,0.47,23.41,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-19",474.16,1191159,0.4,4553,0.38,0.1,527181,2.26,632,0.75,13.88,1241,0.38,27.26,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-20",344.8,771604,0.45,2956,0.38,0.12,391364,1.97,362,0.95,12.25,697,0.49,23.58,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-21",400.13,792995,0.5,2962,0.37,0.14,377500,2.1,384,1.04,12.96,784,0.51,26.47,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-22",352.91,712823,0.5,2862,0.4,0.12,339969,2.1,346,1.02,12.09,606,0.58,21.17,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-23",0,0,0,0,0,0,0,NaN,1,0,0,1,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-24",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-25",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","TEST1820237368248337","DLPV","TEST","D2025-01-26",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","LifeTime",5884.4,8553791,0.69,49837,0.58,0.12,1711964,5,18425,0.32,36.97,2405,2.45,4.83,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-08",133.82,298559,0.45,1392,0.47,0.1,241773,1.23,285,0.47,20.47,175,0.76,12.57,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-09",491.25,739032,0.66,4057,0.55,0.12,493415,1.5,1459,0.34,35.96,275,1.79,6.78,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-10",491.25,626006,0.78,3701,0.59,0.13,407031,1.54,1425,0.34,38.5,210,2.34,5.67,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-11",455.4,614966,0.74,3764,0.61,0.12,393064,1.56,1474,0.31,39.16,206,2.21,5.47,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-12",449.17,591221,0.76,4003,0.68,0.11,370464,1.6,1550,0.29,38.72,208,2.16,5.2,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-13",408.9,520997,0.78,3354,0.64,0.12,336526,1.55,1300,0.31,38.76,128,3.19,3.82,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-14",408.42,575826,0.71,3357,0.58,0.12,360129,1.6,1257,0.32,37.44,151,2.7,4.5,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-15",408.63,601824,0.68,3386,0.56,0.12,382230,1.57,1239,0.33,36.59,169,2.42,4.99,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-16",370.03,588938,0.63,3255,0.55,0.11,369767,1.59,1184,0.31,36.37,133,2.78,4.09,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-17",353.69,537768,0.66,3164,0.59,0.11,347769,1.55,1136,0.31,35.9,90,3.93,2.84,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-18",341.84,512260,0.67,3189,0.62,0.11,327215,1.57,1143,0.3,35.84,111,3.08,3.48,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-19",463.06,778308,0.59,4788,0.62,0.1,466944,1.67,1753,0.26,36.61,174,2.66,3.63,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-20",372.33,575014,0.65,3127,0.54,0.12,365299,1.57,1183,0.31,37.83,130,2.86,4.16,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-21",376.42,509178,0.74,2708,0.53,0.14,330522,1.54,1037,0.36,38.29,140,2.69,5.17,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-22",360.19,483894,0.74,2592,0.54,0.14,315558,1.53,996,0.36,38.43,105,3.43,4.05,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-23",0,0,0,0,0,0,0,NaN,4,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-24",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-25",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Decathlon","ADV7005485886380998658","CTRL1820579856738337","LPV","CTRL","D2025-01-26",0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","LifeTime",1970.61,1478425,1.33,16719,1.13,0.12,519170,2.85,11156,0.18,66.73,7786,0.25,46.57,3016,280,55059.24,27.94
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-08",85.14,102991,0.83,611,0.59,0.14,87947,1.17,415,0.21,67.92,281,0.3,45.99,137,19,4000.28,46.98
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-09",125,87533,1.43,826,0.94,0.15,65505,1.34,690,0.18,83.54,489,0.26,59.2,154,14,1556.61,12.45
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-10",100.35,83319,1.2,659,0.79,0.15,62651,1.33,559,0.18,84.83,413,0.24,62.67,125,10,2296.65,22.89
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-11",89.51,81817,1.09,700,0.86,0.13,60118,1.36,551,0.16,78.71,377,0.24,53.86,208,18,3929.3,43.9
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-12",115.42,119351,0.97,910,0.76,0.13,83770,1.42,735,0.16,80.77,517,0.22,56.81,212,20,2736.64,23.71
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-13",103.28,84300,1.23,789,0.94,0.13,62545,1.35,557,0.19,70.6,419,0.25,53.11,209,8,1476.96,14.3
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-14",103.4,72156,1.43,864,1.2,0.12,55495,1.3,539,0.19,62.38,371,0.28,42.94,133,17,1001.11,9.68
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-15",102.99,73372,1.4,907,1.24,0.11,58205,1.26,546,0.19,60.2,363,0.28,40.02,154,10,3118.1,30.28
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-16",95.35,88430,1.08,753,0.85,0.13,65144,1.36,551,0.17,73.17,406,0.23,53.92,130,13,4079.08,42.78
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-17",90.02,87594,1.03,683,0.78,0.13,65749,1.33,476,0.19,69.69,323,0.28,47.29,142,15,9213.8,102.35
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-18",89.54,84854,1.06,864,1.02,0.1,65832,1.29,544,0.16,62.96,392,0.23,45.37,152,21,2456.41,27.43
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-19",117.22,109247,1.07,1330,1.22,0.09,83067,1.32,824,0.14,61.95,557,0.21,41.88,312,14,976.36,8.33
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-20",93.06,55900,1.66,807,1.44,0.12,43901,1.27,502,0.19,62.21,338,0.28,41.88,209,22,2628.82,28.25
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-21",107.09,48432,2.21,916,1.89,0.12,39457,1.23,564,0.19,61.57,379,0.28,41.38,100,13,1754.13,16.38
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-22",105.53,46120,2.29,939,2.04,0.11,38690,1.19,556,0.19,59.21,385,0.27,41,153,9,2210.63,20.95
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-23",96.02,43956,2.18,816,1.86,0.12,36323,1.21,464,0.21,56.86,299,0.32,36.64,83,19,2580.63,26.88
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-24",91.47,48782,1.88,733,1.5,0.12,39890,1.22,475,0.19,64.8,341,0.27,46.52,90,15,3161.42,34.56
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-25",89.38,49536,1.8,848,1.71,0.11,40973,1.21,522,0.17,61.56,365,0.24,43.04,125,6,1001.72,11.21
"Leroy","ADV7030739817839247361","TEST1820221105118258","DLPV","TEST","D2025-01-26",119.98,86872,1.38,1283,1.48,0.09,68911,1.26,820,0.15,63.91,592,0.2,46.14,161,12,2575.02,21.46
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","LifeTime",1971.99,2259440,0.87,20497,0.91,0.1,591999,3.82,12426,0.16,60.62,5535,0.36,27,1962,239,36030.47,18.27
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-08",86,136376,0.63,983,0.72,0.09,90631,1.5,565,0.15,57.48,237,0.36,24.11,79,17,2432.64,28.29
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-09",122.45,143611,0.85,1258,0.88,0.1,97349,1.48,779,0.16,61.92,339,0.36,26.95,118,15,1063.85,8.69
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-10",101.84,104878,0.97,1152,1.1,0.09,72273,1.45,707,0.14,61.37,362,0.28,31.42,101,11,893.92,8.78
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-11",89.71,98399,0.91,1045,1.06,0.09,67260,1.46,656,0.14,62.78,309,0.29,29.57,75,13,1094.13,12.2
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-12",108.27,120132,0.9,1320,1.1,0.08,78330,1.53,753,0.14,57.05,355,0.3,26.89,110,13,902.87,8.34
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-13",104.22,114578,0.91,1141,1,0.09,75869,1.51,658,0.16,57.67,314,0.33,27.52,85,11,1806.49,17.33
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-14",108.58,111904,0.97,1161,1.04,0.09,75220,1.49,692,0.16,59.6,281,0.39,24.2,92,22,4384.94,40.38
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-15",104.2,106838,0.98,1070,1,0.1,74467,1.43,671,0.16,62.71,283,0.37,26.45,125,20,3375.29,32.39
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-16",95.41,97422,0.98,999,1.03,0.1,67897,1.43,617,0.15,61.76,259,0.37,25.93,111,9,1383.51,14.5
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-17",90.09,109087,0.83,890,0.82,0.1,74998,1.45,558,0.16,62.7,225,0.4,25.28,79,10,1705.24,18.93
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-18",88.69,112177,0.79,990,0.88,0.09,78807,1.42,614,0.14,62.02,229,0.39,23.13,105,14,665.02,7.5
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-19",114.45,148275,0.77,1357,0.92,0.08,102824,1.44,840,0.14,61.9,375,0.31,27.63,151,14,5638.84,49.27
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-20",98.55,115741,0.85,946,0.82,0.1,78316,1.48,595,0.17,62.9,267,0.37,28.22,134,6,1338.43,13.58
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-21",99.92,104471,0.96,911,0.87,0.11,69931,1.49,526,0.19,57.74,263,0.38,28.87,123,9,1548.06,15.49
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-22",108.83,106990,1.02,1025,0.96,0.11,74194,1.44,595,0.18,58.05,282,0.39,27.51,85,19,3909.4,35.92
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-23",99.34,104524,0.95,858,0.82,0.12,71267,1.47,518,0.19,60.37,224,0.44,26.11,74,7,788.84,7.94
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-24",90.02,108103,0.83,765,0.71,0.12,74764,1.45,468,0.19,61.18,196,0.46,25.62,66,4,638.91,7.1
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-25",88.89,109449,0.81,801,0.73,0.11,73583,1.49,512,0.17,63.92,214,0.42,26.72,85,13,975.19,10.97
"Leroy","ADV7030739817839247361","CTRL1820222726932482","LPV","CTRL","D2025-01-26",119.27,145498,0.82,1308,0.9,0.09,96171,1.51,787,0.15,60.17,374,0.32,28.59,138,8,607.2,5.09
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","LifeTime",3245.71,678330,4.78,2148,0.32,1.51,264416,2.57,1409,2.3,65.6,880,3.69,40.97,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-09",335.46,112139,2.99,273,0.24,1.23,78397,1.43,158,2.12,57.88,105,3.19,38.46,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-10",580.35,116193,4.99,393,0.34,1.48,67778,1.71,283,2.05,72.01,171,3.39,43.51,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-11",517.36,106958,4.84,340,0.32,1.52,66592,1.61,217,2.38,63.82,139,3.72,40.88,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-12",497.7,105747,4.71,285,0.27,1.75,63928,1.65,205,2.43,71.93,136,3.66,47.72,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-13",434.33,81880,5.3,274,0.33,1.59,50884,1.61,176,2.47,64.23,97,4.48,35.4,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-14",420.48,69269,6.07,282,0.41,1.49,43213,1.6,170,2.47,60.28,105,4,37.23,0,0,0,0
"Peugeot","ADV7325100941009731586","TEST1817623149104178","DLPV","TEST","D2024-12-15",460.03,86144,5.34,301,0.35,1.53,56268,1.53,199,2.31,66.11,127,3.62,42.19,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","LifeTime",3244.72,1196499,2.71,4281,0.36,0.76,342854,3.49,2182,1.49,50.97,453,7.16,10.58,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-09",311.74,112100,2.78,470,0.42,0.66,74729,1.5,175,1.78,37.23,48,6.49,10.21,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-10",580.35,227514,2.55,735,0.32,0.79,121002,1.88,407,1.43,55.37,89,6.52,12.11,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-11",546.24,222451,2.46,663,0.3,0.82,119055,1.87,375,1.46,56.56,83,6.58,12.52,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-12",466.82,181493,2.57,582,0.32,0.8,94558,1.92,279,1.67,47.94,46,10.15,7.9,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-13",463.46,124794,3.71,613,0.49,0.76,75521,1.65,318,1.46,51.88,55,8.43,8.97,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-14",417.07,151237,2.76,554,0.37,0.75,81945,1.85,308,1.35,55.6,57,7.32,10.29,0,0,0,0
"Peugeot","ADV7325100941009731586","CTRL1817623143443474","LPV","CTRL","D2024-12-15",459.04,176910,2.59,664,0.38,0.69,99650,1.78,319,1.44,48.04,75,6.12,11.3,0,0,0,0
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","LifeTime",8979.15,1839923,4.88,22677,1.23,0.4,1213986,1.52,15504,0.58,68.37,8685,1.03,38.3,4376,303,79502.75,8.85
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-24",583.75,74395,7.85,1360,1.83,0.43,67687,1.1,925,0.63,68.01,479,1.22,35.22,75,9,1870,3.2
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-25",620.85,89355,6.95,1437,1.61,0.43,81881,1.09,1108,0.56,77.11,602,1.03,41.89,166,13,2806.25,4.52
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-26",583.64,107699,5.42,1368,1.27,0.43,102574,1.05,954,0.61,69.74,567,1.03,41.45,267,22,4530,7.76
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-27",594.09,110841,5.36,1452,1.31,0.41,105245,1.05,978,0.61,67.36,537,1.11,36.98,327,25,6594.5,11.1
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-28",596.82,100536,5.94,1498,1.49,0.4,94634,1.06,1056,0.57,70.49,619,0.96,41.32,358,30,9823.5,16.46
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-29",583.43,97430,5.99,1491,1.53,0.39,91316,1.07,1041,0.56,69.82,555,1.05,37.22,370,13,3475,5.96
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-30",622.38,123232,5.05,1636,1.33,0.38,115298,1.07,1151,0.54,70.35,617,1.01,37.71,349,14,4225,6.79
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2024-12-31",583.83,103853,5.62,1342,1.29,0.44,95306,1.09,964,0.61,71.83,505,1.16,37.63,203,20,4987,8.54
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-01",610.22,146130,4.18,1701,1.16,0.36,131510,1.11,1198,0.51,70.43,643,0.95,37.8,315,19,5786.5,9.48
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-02",606.97,145130,4.18,1647,1.13,0.37,133185,1.09,1187,0.51,72.07,644,0.94,39.1,346,27,7027.5,11.58
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-03",609.73,156108,3.91,1634,1.05,0.37,144430,1.08,1094,0.56,66.95,660,0.92,40.39,347,21,5784,9.49
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-04",583.44,145346,4.01,1569,1.08,0.37,134507,1.08,1023,0.57,65.2,622,0.94,39.64,248,19,4570,7.83
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-05",594.39,148597,4,1521,1.02,0.39,137392,1.08,985,0.6,64.76,572,1.04,37.61,319,30,7175,12.07
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-06",604.06,158064,3.82,1538,0.97,0.39,147709,1.07,906,0.67,58.91,540,1.12,35.11,314,21,4864,8.05
"Coach","ADV6927760983595155458","TEST1818349487376386","DLPV","TEST","D2025-01-07",601.55,133207,4.52,1483,1.11,0.41,123712,1.08,918,0.66,61.9,513,1.17,34.59,260,14,4243,7.05
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","LifeTime",8978.65,1886486,4.76,24126,1.28,0.37,1192046,1.58,20034,0.45,83.04,11028,0.81,45.71,2620,175,49673.42,5.53
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-24",574.05,100252,5.73,1736,1.73,0.33,88018,1.14,1479,0.39,85.2,713,0.81,41.07,52,5,1227,2.14
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-25",579.15,110264,5.25,1671,1.52,0.35,97962,1.13,1493,0.39,89.35,771,0.75,46.14,94,5,1005.75,1.74
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-26",616.36,110839,5.56,1625,1.47,0.38,101799,1.09,1450,0.43,89.23,740,0.83,45.54,185,10,2125,3.45
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-27",605.91,102770,5.9,1566,1.52,0.39,95736,1.07,1353,0.45,86.4,735,0.82,46.93,258,14,4465.54,7.37
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-28",603.18,96902,6.22,1528,1.58,0.39,90758,1.07,1317,0.46,86.19,720,0.84,47.12,216,14,4709,7.81
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-29",616.57,97564,6.32,1518,1.56,0.41,91797,1.06,1348,0.46,88.8,778,0.79,51.25,230,14,3730,6.05
"Coach","ADV6927760983595155458","CTRL1818349493967922","LPV","CTRL","D2024-12-30",577.62,107315,5.38,1443,1.34,0.4,100298,1.07,1181,0.49,81.84,680,0.85,47.12,183,16,6126.5,10.61
